seller_id,review_count,avg_sentiment,pct_negative,avg_review_score
66922902710d126a0e7d26b0e3805106,7,-0.6827756336757115,85.71428571428571,4.428571428571429
897060da8b9a21f655304d50fd935913,21,-0.680996801171984,85.71428571428571,3.8095238095238093
fa1a9dec3a9940c072684a46728bf1fc,11,-0.6796859502792358,90.9090909090909,3.4545454545454546
dbb9b48c841a0e39e21f98e1a6b2ec3e,7,-0.6796223776681083,85.71428571428571,3.0
6973a06f484aacf400ece213dbf3d946,7,-0.6789741260664803,85.71428571428571,3.142857142857143
c31eff8334d6b3047ed34bebd4d62c36,7,-0.6787830335753304,85.71428571428571,3.0
3b15288545f8928d3e65a8f949a28291,6,-0.6772598326206207,83.33333333333334,4.333333333333333
522620dcb18a6b31cd7bdf73665113a9,9,-0.6746074159940084,88.88888888888889,2.4444444444444446
f680f85bee2d253556ac91be391d2c82,8,-0.6732738837599754,87.5,3.25
46dc3b2cc0980fb8ec44634e21d2718e,15,-0.6720884164174398,86.66666666666667,3.533333333333333
0adac9fbd9a2b63cccaac4f8756c1ca8,7,-0.6694028973579407,85.71428571428571,4.0
8e6d7754bc7e0f22c96d255ebda59eba,16,-0.6692830175161362,87.5,1.3125
f262cbc1c910c83959f849465454ddd3,7,-0.6664107697350639,85.71428571428571,2.4285714285714284
37515688008a7a40ac93e3b2e4ab203f,7,-0.6615352290017265,85.71428571428571,4.714285714285714
8f2ce03f928b567e3d56181ae20ae952,11,-0.6612522331151095,90.9090909090909,3.090909090909091
2eb70248d66e0e3ef83659f71b244378,21,-0.6594085068929763,85.71428571428571,2.8095238095238093
ce616e1913288884e7742faac9d981db,6,-0.6587043305238088,83.33333333333334,5.0
86ccac0b835037332a596a33b6949ee1,8,-0.6580209657549858,87.5,4.25
25c5c91f63607446a97b143d2d535d31,21,-0.6578938620431083,85.71428571428571,4.095238095238095
48436dade18ac8b2bce089ec2a041202,6,-0.6507983009020487,83.33333333333334,3.3333333333333335
f5a590cf36251cf1162ea35bef76fe84,9,-0.6498010953267416,88.88888888888889,3.2222222222222223
7008613ea464bad5cb9b83456e1e6a8f,13,-0.6489512645281278,84.61538461538461,3.6153846153846154
01fdefa7697d26ad920e9e0346d4bd1b,6,-0.6485336422920227,83.33333333333334,4.333333333333333
4371b634e0efc0e22b09b52907d9d469,6,-0.6481662293275198,83.33333333333334,4.333333333333333
0dd184061fb0eaa7ca37932c68ab91c5,7,-0.6481639231954303,85.71428571428571,2.4285714285714284
59b22a78efb79a4797979612b885db36,11,-0.6465036869049072,81.81818181818183,3.1818181818181817
213b25e6f54661939f11710a6fddb871,13,-0.6458527950140146,84.61538461538461,2.769230769230769
1a3df491d1c4f1589fc2b934ada68bf2,7,-0.6431751080921718,85.71428571428571,3.4285714285714284
a7f13822ceb966b076af67121f87b063,6,-0.6406132380167643,83.33333333333334,3.1666666666666665
dc4a0fc896dc34b0d5bfec8438291c80,25,-0.6394418931007385,84.0,2.96
f7720c4fa8e3aba4546301ab80ea1f1b,7,-0.6382503509521484,85.71428571428571,3.857142857142857
6cd68b3ed6d59aaa9fece558ad360c0a,8,-0.6382446959614754,87.5,4.875
951e8cef368f09bb3f3d03c00ca4702c,6,-0.6382270256678263,83.33333333333334,3.8333333333333335
d20b021d3efdf267a402c402a48ea64b,6,-0.6376541753609976,83.33333333333334,3.0
1336efc61c316ddf92c899eb817f7cae,5,-0.6364590167999268,80.0,2.2
710e3548e02bc1d2831dfc4f1b5b14d4,6,-0.6358135044574738,83.33333333333334,2.6666666666666665
a3a38f4affed601eb87a97788c949667,13,-0.6355675871555622,84.61538461538461,4.076923076923077
f457c46070d02cadd8a68551231220dd,11,-0.6344444047320973,81.81818181818183,2.6363636363636362
18a349e75d307f4b4cc646a691ed4216,11,-0.6312341852621599,81.81818181818183,2.8181818181818183
